,country_id,country_value,indicator_name,year,value,region,incomeLevel,lendingType,longitude,latitude
2635,ZM,Zambia,Poverty headcount ratio at national poverty lines (% of population),2020,,Sub-Saharan Africa ,Lower middle income,IDA,28.2937,-15.3982
2636,ZM,Zambia,Poverty headcount ratio at national poverty lines (% of population),2019,,Sub-Saharan Africa ,Lower middle income,IDA,28.2937,-15.3982
2637,ZM,Zambia,Poverty headcount ratio at national poverty lines (% of population),2018,,Sub-Saharan Africa ,Lower middle income,IDA,28.2937,-15.3982
2638,ZM,Zambia,Poverty headcount ratio at national poverty lines (% of population),2017,,Sub-Saharan Africa ,Lower middle income,IDA,28.2937,-15.3982
2639,ZM,Zambia,Poverty headcount ratio at national poverty lines (% of population),2016,,Sub-Saharan Africa ,Lower middle income,IDA,28.2937,-15.3982
2640,ZW,Zimbabwe,Poverty headcount ratio at national poverty lines (% of population),2025,,Sub-Saharan Africa ,Lower middle income,Blend,31.0672,-17.8312
2641,ZW,Zimbabwe,Poverty headcount ratio at national poverty lines (% of population),2024,,Sub-Saharan Africa ,Lower middle income,Blend,31.0672,-17.8312
2642,ZW,Zimbabwe,Poverty headcount ratio at national poverty lines (% of population),2023,,Sub-Saharan Africa ,Lower middle income,Blend,31.0672,-17.8312
2643,ZW,Zimbabwe,Poverty headcount ratio at national poverty lines (% of population),2022,,Sub-Saharan Africa ,Lower middle income,Blend,31.0672,-17.8312
2644,ZW,Zimbabwe,Poverty headcount ratio at national poverty lines (% of population),2021,,Sub-Saharan Africa ,Lower middle income,Blend,31.0672,-17.8312
2645,ZW,Zimbabwe,Poverty headcount ratio at national poverty lines (% of population),2020,,Sub-Saharan Africa ,Lower middle income,Blend,31.0672,-17.8312
2646,ZW,Zimbabwe,Poverty headcount ratio at national poverty lines (% of population),2019,38.3,Sub-Saharan Africa ,Lower middle income,Blend,31.0672,-17.8312
2647,ZW,Zimbabwe,Poverty headcount ratio at national poverty lines (% of population),2018,,Sub-Saharan Africa ,Lower middle income,Blend,31.0672,-17.8312
2648,ZW,Zimbabwe,Poverty headcount ratio at national poverty lines (% of population),2017,30.4,Sub-Saharan Africa ,Lower middle income,Blend,31.0672,-17.8312
2649,ZW,Zimbabwe,Poverty headcount ratio at national poverty lines (% of population),2016,,Sub-Saharan Africa ,Lower middle income,Blend,31.0672,-17.8312
2650,ZH,Africa Eastern and Southern,Gini index,2025,,Aggregates,Aggregates,Aggregates,,
2651,ZH,Africa Eastern and Southern,Gini index,2024,,Aggregates,Aggregates,Aggregates,,
2652,ZH,Africa Eastern and Southern,Gini index,2023,,Aggregates,Aggregates,Aggregates,,
2653,ZH,Africa Eastern and Southern,Gini index,2022,,Aggregates,Aggregates,Aggregates,,
2654,ZH,Africa Eastern and Southern,Gini index,2021,,Aggregates,Aggregates,Aggregates,,
2655,ZH,Africa Eastern and Southern,Gini index,2020,,Aggregates,Aggregates,Aggregates,,
2656,ZH,Africa Eastern and Southern,Gini index,2019,,Aggregates,Aggregates,Aggregates,,
2657,ZH,Africa Eastern and Southern,Gini index,2018,,Aggregates,Aggregates,Aggregates,,
2658,ZH,Africa Eastern and Southern,Gini index,2017,,Aggregates,Aggregates,Aggregates,,
2659,ZH,Africa Eastern and Southern,Gini index,2016,,Aggregates,Aggregates,Aggregates,,
2660,ZI,Africa Western and Central,Gini index,2025,,Aggregates,Aggregates,Aggregates,,
2661,ZI,Africa Western and Central,Gini index,2024,,Aggregates,Aggregates,Aggregates,,
2662,ZI,Africa Western and Central,Gini index,2023,,Aggregates,Aggregates,Aggregates,,
2663,ZI,Africa Western and Central,Gini index,2022,,Aggregates,Aggregates,Aggregates,,
2664,ZI,Africa Western and Central,Gini index,2021,,Aggregates,Aggregates,Aggregates,,
2665,ZI,Africa Western and Central,Gini index,2020,,Aggregates,Aggregates,Aggregates,,
2666,ZI,Africa Western and Central,Gini index,2019,,Aggregates,Aggregates,Aggregates,,
2667,ZI,Africa Western and Central,Gini index,2018,,Aggregates,Aggregates,Aggregates,,
2668,ZI,Africa Western and Central,Gini index,2017,,Aggregates,Aggregates,Aggregates,,
2669,ZI,Africa Western and Central,Gini index,2016,,Aggregates,Aggregates,Aggregates,,
2670,1A,Arab World,Gini index,2025,,Aggregates,Aggregates,Aggregates,,
2671,1A,Arab World,Gini index,2024,,Aggregates,Aggregates,Aggregates,,
2672,1A,Arab World,Gini index,2023,,Aggregates,Aggregates,Aggregates,,
2673,1A,Arab World,Gini index,2022,,Aggregates,Aggregates,Aggregates,,
2674,1A,Arab World,Gini index,2021,,Aggregates,Aggregates,Aggregates,,
2675,1A,Arab World,Gini index,2020,,Aggregates,Aggregates,Aggregates,,
2676,1A,Arab World,Gini index,2019,,Aggregates,Aggregates,Aggregates,,
2677,1A,Arab World,Gini index,2018,,Aggregates,Aggregates,Aggregates,,
2678,1A,Arab World,Gini index,2017,,Aggregates,Aggregates,Aggregates,,
2679,1A,Arab World,Gini index,2016,,Aggregates,Aggregates,Aggregates,,
2680,S3,Caribbean small states,Gini index,2025,,Aggregates,Aggregates,Aggregates,,
2681,S3,Caribbean small states,Gini index,2024,,Aggregates,Aggregates,Aggregates,,
2682,S3,Caribbean small states,Gini index,2023,,Aggregates,Aggregates,Aggregates,,
2683,S3,Caribbean small states,Gini index,2022,,Aggregates,Aggregates,Aggregates,,
2684,S3,Caribbean small states,Gini index,2021,,Aggregates,Aggregates,Aggregates,,
2685,S3,Caribbean small states,Gini index,2020,,Aggregates,Aggregates,Aggregates,,
2686,S3,Caribbean small states,Gini index,2019,,Aggregates,Aggregates,Aggregates,,
2687,S3,Caribbean small states,Gini index,2018,,Aggregates,Aggregates,Aggregates,,
2688,S3,Caribbean small states,Gini index,2017,,Aggregates,Aggregates,Aggregates,,
2689,S3,Caribbean small states,Gini index,2016,,Aggregates,Aggregates,Aggregates,,
2690,B8,Central Europe and the Baltics,Gini index,2025,,Aggregates,Aggregates,Aggregates,,
2691,B8,Central Europe and the Baltics,Gini index,2024,,Aggregates,Aggregates,Aggregates,,
2692,B8,Central Europe and the Baltics,Gini index,2023,,Aggregates,Aggregates,Aggregates,,
2693,B8,Central Europe and the Baltics,Gini index,2022,,Aggregates,Aggregates,Aggregates,,
2694,B8,Central Europe and the Baltics,Gini index,2021,,Aggregates,Aggregates,Aggregates,,
2695,B8,Central Europe and the Baltics,Gini index,2020,,Aggregates,Aggregates,Aggregates,,
2696,B8,Central Europe and the Baltics,Gini index,2019,,Aggregates,Aggregates,Aggregates,,
2697,B8,Central Europe and the Baltics,Gini index,2018,,Aggregates,Aggregates,Aggregates,,
2698,B8,Central Europe and the Baltics,Gini index,2017,,Aggregates,Aggregates,Aggregates,,
2699,B8,Central Europe and the Baltics,Gini index,2016,,Aggregates,Aggregates,Aggregates,,
2700,V2,Early-demographic dividend,Gini index,2025,,Aggregates,Aggregates,Aggregates,,
2701,V2,Early-demographic dividend,Gini index,2024,,Aggregates,Aggregates,Aggregates,,
2702,V2,Early-demographic dividend,Gini index,2023,,Aggregates,Aggregates,Aggregates,,
2703,V2,Early-demographic dividend,Gini index,2022,,Aggregates,Aggregates,Aggregates,,
2704,V2,Early-demographic dividend,Gini index,2021,,Aggregates,Aggregates,Aggregates,,
2705,V2,Early-demographic dividend,Gini index,2020,,Aggregates,Aggregates,Aggregates,,
2706,V2,Early-demographic dividend,Gini index,2019,,Aggregates,Aggregates,Aggregates,,
2707,V2,Early-demographic dividend,Gini index,2018,,Aggregates,Aggregates,Aggregates,,
2708,V2,Early-demographic dividend,Gini index,2017,,Aggregates,Aggregates,Aggregates,,
2709,V2,Early-demographic dividend,Gini index,2016,,Aggregates,Aggregates,Aggregates,,
2710,Z4,East Asia & Pacific,Gini index,2025,,Aggregates,Aggregates,Aggregates,,
2711,Z4,East Asia & Pacific,Gini index,2024,,Aggregates,Aggregates,Aggregates,,
2712,Z4,East Asia & Pacific,Gini index,2023,,Aggregates,Aggregates,Aggregates,,
2713,Z4,East Asia & Pacific,Gini index,2022,,Aggregates,Aggregates,Aggregates,,
2714,Z4,East Asia & Pacific,Gini index,2021,,Aggregates,Aggregates,Aggregates,,
2715,Z4,East Asia & Pacific,Gini index,2020,,Aggregates,Aggregates,Aggregates,,
2716,Z4,East Asia & Pacific,Gini index,2019,,Aggregates,Aggregates,Aggregates,,
2717,Z4,East Asia & Pacific,Gini index,2018,,Aggregates,Aggregates,Aggregates,,
2718,Z4,East Asia & Pacific,Gini index,2017,,Aggregates,Aggregates,Aggregates,,
2719,Z4,East Asia & Pacific,Gini index,2016,,Aggregates,Aggregates,Aggregates,,
2720,4E,East Asia & Pacific (excluding high income),Gini index,2025,,Aggregates,Aggregates,Aggregates,,
2721,4E,East Asia & Pacific (excluding high income),Gini index,2024,,Aggregates,Aggregates,Aggregates,,
2722,4E,East Asia & Pacific (excluding high income),Gini index,2023,,Aggregates,Aggregates,Aggregates,,
2723,4E,East Asia & Pacific (excluding high income),Gini index,2022,,Aggregates,Aggregates,Aggregates,,
2724,4E,East Asia & Pacific (excluding high income),Gini index,2021,,Aggregates,Aggregates,Aggregates,,
2725,4E,East Asia & Pacific (excluding high income),Gini index,2020,,Aggregates,Aggregates,Aggregates,,
2726,4E,East Asia & Pacific (excluding high income),Gini index,2019,,Aggregates,Aggregates,Aggregates,,
2727,4E,East Asia & Pacific (excluding high income),Gini index,2018,,Aggregates,Aggregates,Aggregates,,
2728,4E,East Asia & Pacific (excluding high income),Gini index,2017,,Aggregates,Aggregates,Aggregates,,
2729,4E,East Asia & Pacific (excluding high income),Gini index,2016,,Aggregates,Aggregates,Aggregates,,
2730,T4,East Asia & Pacific (IDA & IBRD countries),Gini index,2025,,Aggregates,Aggregates,Aggregates,,
2731,T4,East Asia & Pacific (IDA & IBRD countries),Gini index,2024,,Aggregates,Aggregates,Aggregates,,
2732,T4,East Asia & Pacific (IDA & IBRD countries),Gini index,2023,,Aggregates,Aggregates,Aggregates,,
2733,T4,East Asia & Pacific (IDA & IBRD countries),Gini index,2022,,Aggregates,Aggregates,Aggregates,,
2734,T4,East Asia & Pacific (IDA & IBRD countries),Gini index,2021,,Aggregates,Aggregates,Aggregates,,
2735,T4,East Asia & Pacific (IDA & IBRD countries),Gini index,2020,,Aggregates,Aggregates,Aggregates,,
2736,T4,East Asia & Pacific (IDA & IBRD countries),Gini index,2019,,Aggregates,Aggregates,Aggregates,,
2737,T4,East Asia & Pacific (IDA & IBRD countries),Gini index,2018,,Aggregates,Aggregates,Aggregates,,
2738,T4,East Asia & Pacific (IDA & IBRD countries),Gini index,2017,,Aggregates,Aggregates,Aggregates,,
2739,T4,East Asia & Pacific (IDA & IBRD countries),Gini index,2016,,Aggregates,Aggregates,Aggregates,,
2740,XC,Euro area,Gini index,2025,,Aggregates,Aggregates,Aggregates,,
2741,XC,Euro area,Gini index,2024,,Aggregates,Aggregates,Aggregates,,
2742,XC,Euro area,Gini index,2023,,Aggregates,Aggregates,Aggregates,,
2743,XC,Euro area,Gini index,2022,,Aggregates,Aggregates,Aggregates,,
2744,XC,Euro area,Gini index,2021,,Aggregates,Aggregates,Aggregates,,
2745,XC,Euro area,Gini index,2020,,Aggregates,Aggregates,Aggregates,,
2746,XC,Euro area,Gini index,2019,,Aggregates,Aggregates,Aggregates,,
2747,XC,Euro area,Gini index,2018,,Aggregates,Aggregates,Aggregates,,
2748,XC,Euro area,Gini index,2017,,Aggregates,Aggregates,Aggregates,,
2749,XC,Euro area,Gini index,2016,,Aggregates,Aggregates,Aggregates,,
2750,Z7,Europe & Central Asia,Gini index,2025,,Aggregates,Aggregates,Aggregates,,
2751,Z7,Europe & Central Asia,Gini index,2024,,Aggregates,Aggregates,Aggregates,,
2752,Z7,Europe & Central Asia,Gini index,2023,,Aggregates,Aggregates,Aggregates,,
2753,Z7,Europe & Central Asia,Gini index,2022,,Aggregates,Aggregates,Aggregates,,
2754,Z7,Europe & Central Asia,Gini index,2021,,Aggregates,Aggregates,Aggregates,,
2755,Z7,Europe & Central Asia,Gini index,2020,,Aggregates,Aggregates,Aggregates,,
2756,Z7,Europe & Central Asia,Gini index,2019,,Aggregates,Aggregates,Aggregates,,
2757,Z7,Europe & Central Asia,Gini index,2018,,Aggregates,Aggregates,Aggregates,,
2758,Z7,Europe & Central Asia,Gini index,2017,,Aggregates,Aggregates,Aggregates,,
2759,Z7,Europe & Central Asia,Gini index,2016,,Aggregates,Aggregates,Aggregates,,
2760,7E,Europe & Central Asia (excluding high income),Gini index,2025,,Aggregates,Aggregates,Aggregates,,
2761,7E,Europe & Central Asia (excluding high income),Gini index,2024,,Aggregates,Aggregates,Aggregates,,
2762,7E,Europe & Central Asia (excluding high income),Gini index,2023,,Aggregates,Aggregates,Aggregates,,
2763,7E,Europe & Central Asia (excluding high income),Gini index,2022,,Aggregates,Aggregates,Aggregates,,
2764,7E,Europe & Central Asia (excluding high income),Gini index,2021,,Aggregates,Aggregates,Aggregates,,
2765,7E,Europe & Central Asia (excluding high income),Gini index,2020,,Aggregates,Aggregates,Aggregates,,
2766,7E,Europe & Central Asia (excluding high income),Gini index,2019,,Aggregates,Aggregates,Aggregates,,
2767,7E,Europe & Central Asia (excluding high income),Gini index,2018,,Aggregates,Aggregates,Aggregates,,
2768,7E,Europe & Central Asia (excluding high income),Gini index,2017,,Aggregates,Aggregates,Aggregates,,
2769,7E,Europe & Central Asia (excluding high income),Gini index,2016,,Aggregates,Aggregates,Aggregates,,
2770,T7,Europe & Central Asia (IDA & IBRD countries),Gini index,2025,,Aggregates,Aggregates,Aggregates,,
2771,T7,Europe & Central Asia (IDA & IBRD countries),Gini index,2024,,Aggregates,Aggregates,Aggregates,,
2772,T7,Europe & Central Asia (IDA & IBRD countries),Gini index,2023,,Aggregates,Aggregates,Aggregates,,
2773,T7,Europe & Central Asia (IDA & IBRD countries),Gini index,2022,,Aggregates,Aggregates,Aggregates,,
2774,T7,Europe & Central Asia (IDA & IBRD countries),Gini index,2021,,Aggregates,Aggregates,Aggregates,,
2775,T7,Europe & Central Asia (IDA & IBRD countries),Gini index,2020,,Aggregates,Aggregates,Aggregates,,
2776,T7,Europe & Central Asia (IDA & IBRD countries),Gini index,2019,,Aggregates,Aggregates,Aggregates,,
2777,T7,Europe & Central Asia (IDA & IBRD countries),Gini index,2018,,Aggregates,Aggregates,Aggregates,,
2778,T7,Europe & Central Asia (IDA & IBRD countries),Gini index,2017,,Aggregates,Aggregates,Aggregates,,
2779,T7,Europe & Central Asia (IDA & IBRD countries),Gini index,2016,,Aggregates,Aggregates,Aggregates,,
